order_id,payment_sequential,payment_type,payment_installments,payment_value
522001,1,credit_card,12,5436.89
984781,1,boleto,1,3722.97
348846,1,debit_card,1,3595.89
147763,1,debit_card,1,898.41
619266,1,boleto,1,1627.41
619266,2,credit_card,1,1671.23
617989,1,debit_card,1,2518.11
227526,1,credit_card,3,53.48
227526,2,credit_card,1,664.22
198134,1,voucher,1,44.56
198134,2,credit_card,3,58.13
542639,1,debit_card,1,1745.29
889598,1,debit_card,1,1169.76
324230,1,voucher,1,2573.78
609302,1,voucher,1,2078.56
807871,1,boleto,1,180.2
807871,2,debit_card,1,1128.9
807871,3,credit_card,6,1318.64
159644,1,voucher,1,2722.89
928211,1,debit_card,1,615.22
939791,1,voucher,1,179.59
340168,1,boleto,1,5218.25
312550,1,credit_card,12,1307.79
355654,1,credit_card,3,2970.33
553183,1,boleto,1,29.21
553183,2,debit_card,1,56.6
553183,3,debit_card,1,954.12
908515,1,voucher,1,3860.04
133665,1,boleto,1,2132.58
957063,1,voucher,1,465.81
980171,1,debit_card,1,521.01
233836,1,boleto,1,271.84
233836,2,debit_card,1,1576.26
634242,1,boleto,1,2638.97
750312,1,debit_card,1,3996.3
519583,1,credit_card,1,2834.14
138587,1,boleto,1,1783.79
549896,1,boleto,1,6864.34
977418,1,credit_card,1,2240.12
917444,1,voucher,1,3866.34
871001,1,debit_card,1,5117.28
949011,1,voucher,1,2141.16
553970,1,boleto,1,4716.15
213394,1,voucher,1,2938.96
410256,1,boleto,1,3163.96
553496,1,debit_card,1,1988.5
916693,1,boleto,1,4918.75
455333,1,voucher,1,4871.04
810212,1,credit_card,1,21.99
810212,2,boleto,1,1542.35
424485,1,boleto,1,2086.02
738960,1,boleto,1,605.22
953703,1,voucher,1,50.72
953703,2,debit_card,1,2270.9
468577,1,credit_card,6,2467.78
247296,1,credit_card,6,96.97
684607,1,debit_card,1,954.04
682225,1,credit_card,3,832.67
926719,1,boleto,1,2205.29
410218,1,voucher,1,5423.82
396989,1,boleto,1,896.33
132400,1,debit_card,1,3322.23
249107,1,credit_card,3,3620.37
915395,1,voucher,1,60.27
580009,1,credit_card,1,5135.85
716497,1,boleto,1,2552.01
841902,1,debit_card,1,5501.65
635921,1,credit_card,1,952.64
807077,1,voucher,1,5600.4
609630,1,debit_card,1,1674.69
688759,1,credit_card,1,3589.88
594518,1,voucher,1,5262.06
903483,1,voucher,1,2076.74
614195,1,debit_card,1,5498.7
383893,1,credit_card,12,966.89
383893,2,boleto,1,5374.06
825981,1,debit_card,1,3255.64
248517,1,boleto,1,1491.14
562377,1,credit_card,1,2816.31
132669,1,credit_card,6,193.12
598757,1,voucher,1,2936.6
989337,1,voucher,1,2848.85
348353,1,debit_card,1,2744.8
836701,1,boleto,1,2248.69
713138,1,boleto,1,4365.21
331321,1,voucher,1,528.91
771867,1,credit_card,1,2292.88
824525,1,debit_card,1,2702.8
153638,1,debit_card,1,1177.29
752017,1,voucher,1,1724.51
794569,1,debit_card,1,2686.43
963804,1,credit_card,12,2832.95
928685,1,boleto,1,3024.61
387219,1,credit_card,1,1841.38
569262,1,voucher,1,3019.83
994876,1,credit_card,12,3421.13
953352,1,boleto,1,1267.27
363370,1,debit_card,1,527.62
197758,1,boleto,1,6199.55
494832,1,boleto,1,1012.31
432310,1,credit_card,1,3454.07
855259,1,debit_card,1,685.67
186123,1,boleto,1,113.28
983313,1,debit_card,1,1744.23
174545,1,boleto,1,2589.37
164074,1,voucher,1,2730.33
276746,1,debit_card,1,6025.18
647196,1,voucher,1,5999.65
866130,1,credit_card,1,2321.3
866130,2,voucher,1,877.82
866130,3,credit_card,6,2905.73
694407,1,debit_card,1,3187.98
470709,1,credit_card,1,947.88
220102,1,boleto,1,1861.09
967310,1,boleto,1,3859.81
502619,1,voucher,1,1891.86
974412,1,boleto,1,870.49
473574,1,boleto,1,1012.03
344727,1,boleto,1,1199.08
350787,1,boleto,1,94.23
350787,2,debit_card,1,2958.94
752457,1,credit_card,1,3760.75
188315,1,debit_card,1,100.61
575692,1,debit_card,1,1207.02
511493,1,credit_card,12,1326.52
394025,1,voucher,1,3152.15
811402,1,boleto,1,1003.13
811402,2,debit_card,1,2023.59
429787,1,credit_card,12,2731.91
635561,1,boleto,1,2671.2
750998,1,debit_card,1,3561.78
366345,1,boleto,1,1858.18
307761,1,debit_card,1,1904.56
448641,1,boleto,1,4233.55
534665,1,debit_card,1,976.55
972776,1,voucher,1,100.81
328199,1,credit_card,12,3107.44
185733,1,boleto,1,2835.16
478536,1,debit_card,1,751.1
478536,2,boleto,1,3535.7
376007,1,credit_card,12,4141.24
949010,1,voucher,1,681.5
821797,1,credit_card,12,3183.01
650618,1,credit_card,1,2707.41
598610,1,voucher,1,124.15
598610,2,boleto,1,1070.08
598610,3,debit_card,1,1899.15
561166,1,voucher,1,6098.37
549395,1,credit_card,12,57.52
357867,1,boleto,1,1281.98
984668,1,boleto,1,3168.56
422491,1,credit_card,1,912.42
116227,1,credit_card,6,1700.44
131579,1,boleto,1,1599.64
411575,1,voucher,1,2663.84
481773,1,boleto,1,1832.99
527427,1,boleto,1,1549.22
968941,1,debit_card,1,3676.26
768322,1,credit_card,12,2962.58
310948,1,voucher,1,1056.44
870538,1,debit_card,1,2264.56
138621,1,credit_card,1,5268.85
536288,1,boleto,1,3715.66
536288,2,debit_card,1,5773.0
489741,1,boleto,1,3134.56
740767,1,voucher,1,4329.96
338424,1,boleto,1,1471.94
638329,1,boleto,1,1143.86
949281,1,boleto,1,1691.43
591430,1,debit_card,1,6312.7
773174,1,credit_card,12,1579.63
302681,1,debit_card,1,887.85
940838,1,credit_card,6,559.93
940838,2,voucher,1,314.55
940838,3,voucher,1,1497.55
706702,1,boleto,1,4204.85
270089,1,credit_card,3,892.04
284950,1,boleto,1,1113.15
291590,1,voucher,1,1992.25
719047,1,credit_card,12,2410.05
719047,2,boleto,1,5683.1
144634,1,boleto,1,1313.47
310380,1,voucher,1,1289.9
698081,1,debit_card,1,278.16
535782,1,boleto,1,1851.85
656685,1,debit_card,1,387.93
862459,1,voucher,1,3170.19
838759,1,credit_card,6,274.98
882587,1,credit_card,3,1790.24
579080,1,boleto,1,3458.43
275810,1,credit_card,1,3966.35
322351,1,voucher,1,843.81
521715,1,debit_card,1,3567.6
258955,1,boleto,1,2429.24
132801,1,boleto,1,844.33
464684,1,voucher,1,2331.09
671324,1,credit_card,12,3285.71
222876,1,voucher,1,1018.46
324688,1,boleto,1,1809.42
732866,1,boleto,1,1276.29
322106,1,boleto,1,2576.03
702251,1,voucher,1,3161.23
381229,1,debit_card,1,20.76
381229,2,voucher,1,530.69
381229,3,credit_card,1,1664.79
465510,1,debit_card,1,3544.88
421545,1,boleto,1,3032.05
745684,1,credit_card,12,3211.97
105550,1,credit_card,1,3938.25
282229,1,debit_card,1,4354.72
748909,1,voucher,1,3404.17
436105,1,credit_card,3,2697.27
607790,1,credit_card,1,6361.35
163248,1,voucher,1,2086.91
160113,1,voucher,1,8072.09
893893,1,debit_card,1,5167.32
934878,1,voucher,1,463.26
389043,1,boleto,1,547.29
323162,1,debit_card,1,1426.5
323162,2,credit_card,12,4567.75
721206,1,debit_card,1,555.32
606071,1,credit_card,12,3887.34
803055,1,voucher,1,2909.2
909377,1,credit_card,1,583.63
234108,1,debit_card,1,6061.06
544353,1,voucher,1,1012.01
185749,1,debit_card,1,181.54
185749,2,voucher,1,533.61
185749,3,debit_card,1,1375.36
281961,1,debit_card,1,3461.78
129691,1,credit_card,3,897.25
660250,1,voucher,1,3996.32
416432,1,credit_card,1,1315.15
416432,2,boleto,1,304.1
416432,3,debit_card,1,3866.53
547055,1,voucher,1,4432.09
579108,1,voucher,1,1074.68
874101,1,debit_card,1,4690.73
459723,1,voucher,1,4436.07
158795,1,debit_card,1,3623.32
211574,1,boleto,1,3437.82
478339,1,voucher,1,2684.61
185570,1,voucher,1,2682.59
940152,1,debit_card,1,147.62
940152,2,credit_card,1,5186.22
286041,1,credit_card,1,1775.41
479494,1,voucher,1,3705.97
697609,1,boleto,1,1547.29
697609,2,voucher,1,1696.9
822861,1,credit_card,12,33.5
822861,2,debit_card,1,449.64
676258,1,debit_card,1,1783.74
476742,1,debit_card,1,3047.09
606588,1,debit_card,1,1558.3
606588,2,debit_card,1,6342.36
179634,1,boleto,1,2572.8
137583,1,voucher,1,3128.3
200155,1,voucher,1,1989.14
847310,1,credit_card,3,1418.83
432710,1,voucher,1,3963.85
951810,1,debit_card,1,4893.19
828686,1,debit_card,1,3956.17
575312,1,voucher,1,2071.1
547629,1,debit_card,1,2752.9
659457,1,voucher,1,4996.73
856038,1,debit_card,1,1280.52
489130,1,voucher,1,5929.21
909271,1,credit_card,12,7237.47
238824,1,credit_card,3,48.65
238824,2,boleto,1,2382.5
450913,1,debit_card,1,3148.07
766821,1,credit_card,1,3842.74
423120,1,boleto,1,868.04
253254,1,boleto,1,4317.77
545385,1,boleto,1,1898.49
440849,1,voucher,1,1370.88
747260,1,credit_card,3,6019.69
475268,1,boleto,1,1236.66
126649,1,credit_card,3,3079.77
901083,1,voucher,1,462.53
821658,1,boleto,1,1259.65
498700,1,credit_card,3,491.29
754904,1,boleto,1,6176.47
778840,1,boleto,1,1770.27
784748,1,voucher,1,679.69
784748,2,voucher,1,408.13
784748,3,boleto,1,1548.52
810342,1,voucher,1,4510.52
372605,1,boleto,1,936.42
956902,1,boleto,1,1881.51
583033,1,boleto,1,2830.51
909729,1,debit_card,1,1377.1
521833,1,voucher,1,3035.96
438102,1,voucher,1,209.77
375197,1,boleto,1,2559.88
997234,1,voucher,1,38.22
220444,1,boleto,1,4500.35
373197,1,voucher,1,3879.58
931946,1,voucher,1,936.07
931946,2,credit_card,1,119.01
931946,3,voucher,1,1509.93
855742,1,voucher,1,5223.64
762261,1,credit_card,3,5222.37
506602,1,boleto,1,2534.2
471642,1,voucher,1,5178.53
969158,1,boleto,1,41.13
257063,1,boleto,1,2382.01
505525,1,voucher,1,3160.87
396393,1,voucher,1,5972.58
168132,1,voucher,1,1538.83
644692,1,debit_card,1,2624.89
279928,1,debit_card,1,2123.83
988422,1,debit_card,1,5756.24
587453,1,debit_card,1,561.81
537008,1,voucher,1,2244.13
505298,1,debit_card,1,2979.67
256869,1,credit_card,6,1418.41
350857,1,credit_card,1,586.19
806197,1,boleto,1,5384.43
474194,1,credit_card,6,1611.31
929388,1,debit_card,1,2390.48
766717,1,boleto,1,1262.6
161319,1,debit_card,1,846.37
747365,1,boleto,1,913.55
747365,2,debit_card,1,1866.62
588664,1,debit_card,1,3450.16
323205,1,debit_card,1,815.76
642287,1,boleto,1,1012.24
930868,1,boleto,1,1093.32
718316,1,credit_card,1,1330.11
906682,1,credit_card,12,182.04
318088,1,debit_card,1,262.58
947789,1,boleto,1,3614.51
600571,1,debit_card,1,2883.2
519138,1,debit_card,1,1627.88
178356,1,credit_card,3,6132.07
706871,1,credit_card,6,1704.57
319362,1,voucher,1,1292.09
319362,2,voucher,1,216.74
319362,3,voucher,1,1994.66
572444,1,voucher,1,5514.72
909817,1,credit_card,1,2436.64
173446,1,credit_card,12,3835.68
269010,1,voucher,1,3593.63
917264,1,debit_card,1,6036.16
332306,1,debit_card,1,3862.35
428411,1,voucher,1,3183.84
104053,1,credit_card,6,637.27
978684,1,boleto,1,4344.58
737211,1,credit_card,3,212.58
447599,1,debit_card,1,1935.35
447599,2,boleto,1,2462.44
332776,1,credit_card,3,2443.36
379048,1,boleto,1,2966.06
610064,1,voucher,1,1520.54
356624,1,credit_card,6,3920.68
288778,1,debit_card,1,4091.52
348095,1,boleto,1,478.23
348095,2,voucher,1,706.68
700313,1,boleto,1,6990.64
558098,1,voucher,1,253.4
949495,1,voucher,1,386.49
927872,1,boleto,1,1645.74
861929,1,debit_card,1,2937.75
546196,1,credit_card,6,780.68
546196,2,debit_card,1,66.96
546196,3,debit_card,1,885.69
609330,1,debit_card,1,2586.49
650913,1,boleto,1,1934.57
101582,1,debit_card,1,1625.86
511466,1,credit_card,6,305.38
906858,1,credit_card,12,3553.96
258276,1,credit_card,3,4606.88
497144,1,credit_card,6,3481.79
914629,1,boleto,1,2239.94
315906,1,debit_card,1,3994.22
496894,1,debit_card,1,4148.1
933300,1,boleto,1,4328.15
975470,1,boleto,1,1443.07
975470,2,boleto,1,1415.83
975470,3,voucher,1,1785.01
985573,1,debit_card,1,1530.72
601761,1,debit_card,1,4771.8
468757,1,credit_card,3,2294.59
729400,1,voucher,1,4033.51
367981,1,boleto,1,4222.43
945975,1,voucher,1,2024.29
479637,1,debit_card,1,1040.15
478587,1,voucher,1,1621.39
672902,1,credit_card,1,4378.73
196647,1,debit_card,1,244.95
105904,1,boleto,1,4740.85
837312,1,voucher,1,3577.75
721023,1,voucher,1,3052.88
498110,1,voucher,1,696.08
498110,2,voucher,1,3068.3
817262,1,boleto,1,1406.8
437239,1,debit_card,1,1044.34
120578,1,voucher,1,2012.54
762616,1,debit_card,1,37.63
762616,2,boleto,1,85.14
762616,3,boleto,1,435.57
909927,1,voucher,1,779.38
968687,1,boleto,1,2204.07
873944,1,voucher,1,1750.48
765694,1,voucher,1,504.23
607454,1,voucher,1,4254.5
785482,1,credit_card,12,4736.24
904066,1,credit_card,1,861.68
277126,1,credit_card,3,2067.02
130967,1,credit_card,3,1658.53
627241,1,debit_card,1,2322.47
411802,1,debit_card,1,96.97
870921,1,voucher,1,5735.8
534727,1,voucher,1,1158.42
534727,2,voucher,1,585.95
534727,3,voucher,1,1473.46
896116,1,debit_card,1,5144.73
177408,1,boleto,1,4074.77
275307,1,boleto,1,2270.99
211737,1,debit_card,1,674.58
492130,1,credit_card,6,330.37
492130,2,boleto,1,3332.19
898682,1,debit_card,1,1863.29
630776,1,credit_card,1,1335.59
891118,1,credit_card,6,69.95
891118,2,boleto,1,1383.7
268709,1,credit_card,3,8236.1
768355,1,debit_card,1,3129.97
441280,1,voucher,1,3290.41
404662,1,credit_card,3,547.22
776591,1,voucher,1,2137.43
696867,1,voucher,1,729.52
626764,1,voucher,1,3899.45
836431,1,boleto,1,861.86
136817,1,debit_card,1,6653.92
341394,1,voucher,1,1666.52
202139,1,debit_card,1,3460.33
377878,1,credit_card,3,1501.81
326808,1,voucher,1,1107.52
301638,1,voucher,1,2029.02
321042,1,debit_card,1,481.89
722756,1,credit_card,1,5218.6
116117,1,voucher,1,2084.47
727769,1,boleto,1,1831.49
727769,2,voucher,1,5320.84
939288,1,boleto,1,2620.55
639966,1,credit_card,3,79.99
534696,1,boleto,1,2651.67
631374,1,credit_card,12,3188.36
367569,1,voucher,1,1551.36
942182,1,voucher,1,4507.59
166227,1,credit_card,12,1931.7
279060,1,boleto,1,2332.2
970613,1,voucher,1,2998.52
937039,1,voucher,1,1406.62
937039,2,debit_card,1,231.48
937039,3,credit_card,6,2304.01
178147,1,voucher,1,106.31
178147,2,voucher,1,190.85
178147,3,credit_card,1,276.34
729660,1,boleto,1,4898.94
255779,1,voucher,1,3221.5
483222,1,credit_card,3,587.12
283760,1,debit_card,1,1889.06
171452,1,debit_card,1,3606.85
808351,1,boleto,1,3668.05
260567,1,debit_card,1,1571.16
467134,1,debit_card,1,3455.71
576879,1,credit_card,3,4796.21
650022,1,credit_card,1,3697.79
863013,1,boleto,1,1658.08
967555,1,boleto,1,1166.19
692842,1,voucher,1,59.55
692842,2,boleto,1,55.5
692842,3,voucher,1,111.76
429882,1,debit_card,1,1485.42
591405,1,debit_card,1,2183.34
381441,1,boleto,1,2304.39
794184,1,voucher,1,612.5
341969,1,boleto,1,5746.56
852942,1,credit_card,6,1754.64
784805,1,boleto,1,1157.17
770180,1,credit_card,1,5012.54
159358,1,voucher,1,2586.74
562513,1,voucher,1,895.74
342856,1,boleto,1,1229.64
732732,1,voucher,1,1215.83
627403,1,boleto,1,2078.16
745419,1,debit_card,1,691.69
563641,1,boleto,1,1744.52
934864,1,debit_card,1,2386.8
593733,1,boleto,1,3717.33
722748,1,boleto,1,7414.57
755563,1,credit_card,1,2775.64
860644,1,voucher,1,962.56
860644,2,boleto,1,234.65
860644,3,boleto,1,1167.39
715759,1,voucher,1,3773.77
613568,1,credit_card,12,6930.14
294516,1,voucher,1,4132.46
293243,1,boleto,1,4530.9
230547,1,debit_card,1,6238.84
141342,1,voucher,1,955.24
450982,1,debit_card,1,6876.62
318697,1,boleto,1,3039.81
175665,1,credit_card,6,1128.63
382388,1,boleto,1,879.78
724099,1,boleto,1,681.01
138414,1,boleto,1,2775.27
984476,1,credit_card,6,395.03
705084,1,boleto,1,1450.17
988962,1,credit_card,1,3173.19
101304,1,voucher,1,4932.71
218137,1,boleto,1,1381.51
466462,1,debit_card,1,2771.19
936111,1,debit_card,1,1126.78
522942,1,voucher,1,4048.65
163866,1,voucher,1,4017.25
362664,1,voucher,1,4677.85
593400,1,credit_card,6,5760.03
172073,1,voucher,1,826.62
721185,1,voucher,1,2358.92
430839,1,credit_card,12,498.6
576260,1,credit_card,3,184.0
576260,2,credit_card,3,424.24
290880,1,debit_card,1,2433.81
223396,1,voucher,1,5831.77
441076,1,credit_card,1,6992.55
326664,1,boleto,1,1930.03
209558,1,boleto,1,3914.28
970029,1,voucher,1,1047.06
970788,1,boleto,1,2834.88
976097,1,voucher,1,6118.32
741293,1,voucher,1,1251.09
265619,1,credit_card,1,1164.73
265619,2,credit_card,1,568.31
265619,3,debit_card,1,742.43
198839,1,credit_card,6,7727.25
306031,1,credit_card,1,750.42
162228,1,boleto,1,2451.58
410341,1,debit_card,1,3799.23
448385,1,voucher,1,2372.29
448385,2,debit_card,1,2968.84
889847,1,voucher,1,931.11
119126,1,voucher,1,3063.85
897803,1,debit_card,1,388.45
897803,2,voucher,1,1473.9
897803,3,voucher,1,1604.17
997637,1,credit_card,1,3889.63
554072,1,voucher,1,31.34
111537,1,voucher,1,1164.14
111537,2,voucher,1,5456.18
103228,1,voucher,1,3220.23
896929,1,credit_card,6,2458.15
162874,1,voucher,1,2856.49
861730,1,debit_card,1,3089.35
797520,1,credit_card,3,4707.42
393656,1,voucher,1,1204.56
134150,1,voucher,1,4391.96
971861,1,boleto,1,1829.27
312458,1,voucher,1,3848.6
157682,1,voucher,1,3896.27
217171,1,voucher,1,1310.02
504642,1,boleto,1,406.64
571535,1,debit_card,1,2424.87
719385,1,boleto,1,3543.14
705819,1,voucher,1,395.07
705819,2,debit_card,1,457.58
705819,3,boleto,1,1293.09
367115,1,boleto,1,3614.77
734754,1,boleto,1,582.59
628002,1,credit_card,6,809.85
628002,2,voucher,1,210.8
628002,3,credit_card,12,2355.25
363488,1,credit_card,6,4799.62
776169,1,voucher,1,5330.59
194318,1,credit_card,1,1025.02
559043,1,credit_card,1,408.12
110352,1,credit_card,12,4255.49
605930,1,debit_card,1,2979.31
680147,1,voucher,1,5891.85
554214,1,voucher,1,1260.12
845310,1,debit_card,1,963.01
931597,1,voucher,1,228.74
931597,2,credit_card,3,872.81
931597,3,debit_card,1,1299.5
438764,1,voucher,1,5382.02
259252,1,boleto,1,2784.21
881143,1,credit_card,3,1231.71
383988,1,boleto,1,1155.71
383988,2,voucher,1,2904.01
860959,1,credit_card,6,4643.8
404794,1,credit_card,1,1905.0
837431,1,voucher,1,1580.63
777743,1,boleto,1,2424.84
393761,1,debit_card,1,838.91
779324,1,credit_card,6,2545.14
865632,1,credit_card,1,4600.45
923100,1,voucher,1,2436.97
923100,2,voucher,1,2842.47
966855,1,voucher,1,4519.47
994808,1,debit_card,1,5922.66
644480,1,credit_card,3,2230.87
739012,1,boleto,1,2998.1
304014,1,credit_card,1,3037.21
911846,1,boleto,1,86.05
911846,2,credit_card,6,1050.91
660213,1,debit_card,1,3215.53
744590,1,boleto,1,4381.41
397568,1,credit_card,6,3562.69
529695,1,debit_card,1,2162.36
529695,2,credit_card,6,3037.45
802291,1,voucher,1,2016.77
252756,1,debit_card,1,518.29
252756,2,voucher,1,1877.54
303259,1,voucher,1,3124.78
195249,1,debit_card,1,2773.92
306854,1,voucher,1,4483.0
363896,1,credit_card,12,649.02
821043,1,debit_card,1,1288.17
821043,2,debit_card,1,1681.79
900605,1,debit_card,1,3066.47
601958,1,voucher,1,4801.79
206074,1,debit_card,1,3266.58
999210,1,credit_card,3,4615.01
153017,1,credit_card,3,4407.78
893857,1,debit_card,1,192.06
893857,2,voucher,1,1871.27
671660,1,voucher,1,5195.78
337772,1,credit_card,1,7059.88
985186,1,credit_card,6,1732.19
654887,1,voucher,1,6049.33
719087,1,boleto,1,2476.49
562036,1,debit_card,1,4889.71
949550,1,credit_card,1,33.27
848589,1,debit_card,1,1313.08
848589,2,credit_card,3,400.71
848589,3,boleto,1,1081.4
765251,1,voucher,1,457.6
488513,1,debit_card,1,2751.94
625515,1,boleto,1,3894.05
144784,1,boleto,1,1990.92
537804,1,voucher,1,878.38
295293,1,voucher,1,4045.06
693666,1,voucher,1,1561.41
759622,1,boleto,1,4817.93
922470,1,voucher,1,2618.17
633538,1,credit_card,12,2076.22
206221,1,credit_card,12,3473.74
206221,2,boleto,1,7071.24
128514,1,credit_card,3,2775.26
315217,1,voucher,1,994.48
404286,1,debit_card,1,1372.68
575780,1,debit_card,1,3206.83
929116,1,boleto,1,4415.4
272922,1,boleto,1,3979.65
195768,1,voucher,1,4953.85
618076,1,debit_card,1,6293.42
840189,1,credit_card,1,1893.8
651406,1,voucher,1,4117.06
849294,1,debit_card,1,6075.25
531678,1,credit_card,1,1680.99
669867,1,voucher,1,5725.57
288170,1,credit_card,1,3228.28
110738,1,debit_card,1,234.14
110738,2,boleto,1,54.89
110738,3,debit_card,1,1948.64
890944,1,credit_card,12,3210.84
418597,1,voucher,1,1908.73
408702,1,debit_card,1,749.38
408702,2,debit_card,1,3833.3
428506,1,credit_card,12,1841.29
449671,1,credit_card,1,3401.46
907987,1,boleto,1,1696.71
306394,1,voucher,1,1681.67
706726,1,credit_card,3,7929.74
310252,1,debit_card,1,3196.05
125035,1,boleto,1,1603.47
299467,1,voucher,1,1574.11
585481,1,debit_card,1,1349.1
451869,1,debit_card,1,1272.47
451869,2,voucher,1,626.71
451869,3,debit_card,1,662.38
968132,1,boleto,1,1950.33
462795,1,credit_card,6,4303.54
429319,1,boleto,1,6699.83
229221,1,boleto,1,2611.31
845323,1,voucher,1,1825.85
223155,1,voucher,1,1784.67
665858,1,debit_card,1,77.62
342185,1,credit_card,1,666.87
623669,1,boleto,1,3664.55
174615,1,voucher,1,5974.82
266018,1,boleto,1,3112.45
915486,1,credit_card,6,966.25
114403,1,boleto,1,3452.71
728600,1,credit_card,1,61.84
403357,1,debit_card,1,875.77
403357,2,debit_card,1,1655.43
785011,1,debit_card,1,1897.5
812664,1,credit_card,1,1724.5
105320,1,voucher,1,1819.04
893482,1,credit_card,12,3521.43
437119,1,credit_card,1,1567.07
283062,1,boleto,1,2416.31
460458,1,voucher,1,533.55
375973,1,credit_card,3,3305.8
754629,1,debit_card,1,213.97
371743,1,credit_card,1,3243.33
354697,1,debit_card,1,1507.76
598931,1,boleto,1,1534.8
873276,1,credit_card,12,665.7
967733,1,voucher,1,491.34
887653,1,voucher,1,2060.91
135472,1,credit_card,3,3156.7
521338,1,debit_card,1,6009.11
889059,1,voucher,1,61.88
889059,2,debit_card,1,9.83
889059,3,boleto,1,55.56
407949,1,boleto,1,3109.4
614843,1,voucher,1,1890.42
207713,1,credit_card,6,1269.67
207713,2,debit_card,1,505.42
207713,3,boleto,1,1194.82
494194,1,credit_card,1,1900.42
918460,1,voucher,1,101.49
505136,1,boleto,1,2636.14
451171,1,boleto,1,3226.2
576829,1,debit_card,1,1773.3
998295,1,credit_card,1,2595.35
610117,1,boleto,1,2204.29
610282,1,voucher,1,1741.2
452198,1,voucher,1,78.64
452198,2,voucher,1,3980.0
611905,1,boleto,1,6087.23
762882,1,credit_card,1,1224.22
272720,1,boleto,1,1239.85
437956,1,voucher,1,2601.76
297061,1,debit_card,1,3019.25
899116,1,voucher,1,1837.31
300448,1,debit_card,1,1079.64
915427,1,boleto,1,720.53
879535,1,voucher,1,2292.77
235101,1,boleto,1,2241.86
988739,1,boleto,1,2079.99
732732,1,boleto,1,1883.07
137126,1,debit_card,1,4585.22
926724,1,voucher,1,101.75
926724,2,boleto,1,1050.3
831324,1,debit_card,1,213.21
831324,2,voucher,1,846.99
831324,3,debit_card,1,2782.65
527054,1,voucher,1,3116.05
524402,1,debit_card,1,4324.57
602685,1,voucher,1,5353.1
458299,1,voucher,1,4302.96
814088,1,boleto,1,1915.64
701654,1,debit_card,1,4192.4
435182,1,debit_card,1,1512.98
758663,1,boleto,1,3792.37
879693,1,debit_card,1,1770.89
494203,1,debit_card,1,3117.65
658057,1,boleto,1,311.6
658057,2,voucher,1,5193.85
411493,1,voucher,1,2196.14
312607,1,voucher,1,2572.44
242860,1,debit_card,1,5425.11
214994,1,boleto,1,4462.96
450313,1,credit_card,1,2405.03
133325,1,boleto,1,2901.31
309372,1,credit_card,6,3453.82
164473,1,debit_card,1,3080.36
298252,1,voucher,1,2008.16
383513,1,boleto,1,1705.31
561768,1,boleto,1,70.92
561768,2,credit_card,6,872.64
561768,3,voucher,1,2932.94
947151,1,debit_card,1,7686.07
968980,1,boleto,1,965.02
590409,1,credit_card,6,545.18
187418,1,voucher,1,2263.62
738256,1,voucher,1,3761.04
620246,1,credit_card,3,6875.21
652385,1,debit_card,1,4302.63
497763,1,boleto,1,690.03
111445,1,boleto,1,6285.25
109099,1,credit_card,12,1281.09
705253,1,credit_card,1,1006.94
705253,2,voucher,1,382.94
705253,3,boleto,1,929.5
695242,1,boleto,1,2454.31
635603,1,debit_card,1,524.79
683760,1,voucher,1,1001.55
185984,1,debit_card,1,6226.66
979872,1,boleto,1,3950.13
875272,1,voucher,1,2776.99
760545,1,debit_card,1,2053.32
692549,1,boleto,1,1792.03
178150,1,boleto,1,86.75
178150,2,credit_card,1,549.69
178150,3,credit_card,12,1211.26
894802,1,boleto,1,1704.69
823181,1,boleto,1,1709.95
210188,1,debit_card,1,2450.14
167415,1,voucher,1,1635.75
138503,1,voucher,1,1519.67
138503,2,credit_card,1,3110.35
813437,1,debit_card,1,939.8
481863,1,debit_card,1,850.55
481863,2,credit_card,6,3962.92
881928,1,credit_card,12,4707.0
937635,1,boleto,1,3712.07
604150,1,voucher,1,2401.93
433765,1,voucher,1,2989.27
177787,1,boleto,1,2453.8
722083,1,debit_card,1,2607.38
431941,1,boleto,1,6065.46
626825,1,voucher,1,628.29
172145,1,credit_card,6,2180.08
290495,1,voucher,1,1016.19
750448,1,boleto,1,4368.29
701995,1,voucher,1,1324.76
844767,1,debit_card,1,3836.53
387273,1,voucher,1,3105.12
119980,1,boleto,1,6411.12
604211,1,voucher,1,138.75
604211,2,credit_card,6,987.73
604211,3,credit_card,6,1520.19
912540,1,credit_card,12,2575.79
521943,1,debit_card,1,3028.89
989060,1,credit_card,6,4417.4
215329,1,boleto,1,6115.24
230866,1,voucher,1,1120.61
230866,2,credit_card,12,1409.5
230866,3,voucher,1,3341.84
291634,1,debit_card,1,3689.6
432893,1,boleto,1,2869.72
653483,1,voucher,1,5312.19
545097,1,voucher,1,2767.47
375786,1,debit_card,1,972.77
604740,1,debit_card,1,1782.07
182327,1,credit_card,1,1799.04
105740,1,debit_card,1,4732.75
820706,1,credit_card,3,1965.9
620736,1,boleto,1,2076.19
803246,1,debit_card,1,3876.03
597208,1,boleto,1,4507.71
917508,1,credit_card,1,1472.03
917508,2,debit_card,1,154.36
917508,3,voucher,1,2426.81
920279,1,voucher,1,5958.9
898479,1,boleto,1,103.8
166755,1,credit_card,6,3627.81
586456,1,credit_card,6,1338.04
885289,1,boleto,1,1167.39
985810,1,debit_card,1,1918.34
791841,1,debit_card,1,1017.75
860364,1,boleto,1,3442.52
751767,1,debit_card,1,153.27
